world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
31053.716690428497,4667,643,31053.60303042848,142.00350001920015,0.3339811517114263,0.27224504947662354,0.4750625789165497,0.27224504947662354,0.4750625789165497,True
31053.748680428485,4668,643,31053.60303042848,142.00350001920015,0.3339811517114263,0.2716068625450134,0.4748303294181824,0.2716068625450134,0.4748303294181824,True
31053.78067242849,4669,644,31053.767047428497,148.0230000015581,0.5387031914179399,0.2883431017398834,0.4810663163661957,0.2883431017398834,0.4810663163661957,True
31053.81670042849,4670,644,31053.767047428497,148.0230000015581,0.5387031914179399,0.28834643959999084,0.4809829890727997,0.28834643959999084,0.4809829890727997,True
31053.848747428478,4671,644,31053.767047428497,148.0230000015581,0.5387031914179399,0.28857213258743286,0.4809534549713135,0.28857213258743286,0.4809534549713135,True
31053.8806654285,4672,644,31053.767047428497,148.0230000015581,0.5387031914179399,0.28875771164894104,0.48114240169525146,0.28875771164894104,0.48114240169525146,True
31053.91669442848,4673,644,31053.767047428497,148.0230000015581,0.5387031914179399,0.28875601291656494,0.48147767782211304,0.28875601291656494,0.48147767782211304,True
31054.016658428503,4676,645,31054.003084428492,297.927499996149,2.82275752591396,0.37155064940452576,0.48831695318222046,0.37155064940452576,0.48831695318222046,True
31054.048664428497,4677,645,31054.003084428492,297.927499996149,2.82275752591396,0.3711397647857666,0.48824259638786316,0.3711397647857666,0.48824259638786316,True
31054.084649428492,4678,645,31054.003084428492,297.927499996149,2.82275752591396,0.37065741419792175,0.48820430040359497,0.37065741419792175,0.48820430040359497,True
31054.116721428494,4679,645,31054.003084428492,297.927499996149,2.82275752591396,0.3700884282588959,0.48822858929634094,0.3700884282588959,0.48822858929634094,True
31054.14866642849,4680,645,31054.003084428492,297.927499996149,2.82275752591396,0.36933451890945435,0.4880369007587433,0.36933451890945435,0.4880369007587433,True
31054.1846534285,4681,645,31054.003084428492,297.927499996149,2.82275752591396,0.36917611956596375,0.487535297870636,0.36917611956596375,0.487535297870636,True
31054.21668042848,4682,645,31054.003084428492,297.927499996149,2.82275752591396,0.36960306763648987,0.48698580265045166,0.36960306763648987,0.48698580265045166,True
31054.252668428497,4683,645,31054.003084428492,297.927499996149,2.82275752591396,0.3699953556060791,0.4864407181739807,0.3699953556060791,0.4864407181739807,True
31054.284700428485,4684,645,31054.003084428492,297.927499996149,2.82275752591396,0.3701188862323761,0.4857706129550934,0.3701188862323761,0.4857706129550934,True
31054.316679428506,4685,645,31054.003084428492,297.927499996149,2.82275752591396,0.3700915575027466,0.4853017032146454,0.3700915575027466,0.4853017032146454,True
31054.316679428506,4685,646,31054.30502942849,142.03850000922102,2.081353484893485,0.40807175636291504,0.4878711402416229,0.40807175636291504,0.4878711402416229,True
31054.352686428494,4686,646,31054.30502942849,142.03850000922102,2.081353484893485,0.408614844083786,0.48787420988082886,0.408614844083786,0.48787420988082886,True
31054.38467342849,4687,646,31054.30502942849,142.03850000922102,2.081353484893485,0.40912261605262756,0.4884243905544281,0.40912261605262756,0.4884243905544281,True
31054.416693428502,4688,646,31054.30502942849,142.03850000922102,2.081353484893485,0.4094322621822357,0.48893362283706665,0.4094322621822357,0.48893362283706665,True
31054.452697428496,4689,646,31054.30502942849,142.03850000922102,2.081353484893485,0.40958112478256226,0.48933595418930054,0.40958112478256226,0.48933595418930054,True
31054.452697428496,4689,647,31054.4530379285,123.96399999852292,2.958629407224063,0.6379964351654053,0.49922341108322144,0.6379964351654053,0.49922341108322144,True
31054.484667428478,4690,647,31054.4530379285,123.96399999852292,2.958629407224063,0.6382685303688049,0.499381422996521,0.6382685303688049,0.499381422996521,True
31054.520605428494,4691,647,31054.4530379285,123.96399999852292,2.958629407224063,0.6386423110961914,0.4992189109325409,0.6386423110961914,0.4992189109325409,True
31054.55268042849,4692,647,31054.4530379285,123.96399999852292,2.958629407224063,0.6390885710716248,0.49898117780685425,0.6390885710716248,0.49898117780685425,True
31054.584686428483,4693,647,31054.4530379285,123.96399999852292,2.958629407224063,0.6396554708480835,0.49862828850746155,0.6396554708480835,0.49862828850746155,True
