# timestamps [seconds],pts
38850.414211,9831832
38850.450208,9834191
38850.482300,9836294
38850.514281,9838390
38850.550725,9840778
38850.582209,9842841
38850.618250,9845203
38850.650244,9847300
38850.682221,9849396
38850.718203,9851754
38850.750394,9853863
38850.782276,9855953
38850.818204,9858307
38850.850200,9860404
38850.886200,9862764
38850.918206,9864861
38850.950255,9866961
38850.986199,9869317
38851.018228,9871416
38851.055227,9873841
38851.086235,9875873
38851.118259,9877972
38851.154173,9880325
38851.186271,9882429
38851.218246,9884524
38851.254209,9886881
38851.286202,9888978
38851.322290,9891343
38851.354232,9893436
38851.386213,9895532
38851.422218,9897891
38851.454195,9899987
38851.486218,9902086
38851.522240,9904446
38851.554203,9906541
38851.590261,9908904
38851.622206,9910998
38851.654229,9913096
38851.690235,9915456
38851.722233,9917553
38851.754237,9919650
38851.790246,9922010
38851.822251,9924108
38851.858217,9926465
38851.890289,9928567
38851.922219,9930659
38851.958209,9933018
38851.990277,9935119
38852.022213,9937212
38852.058223,9939572
38852.090264,9941672
38852.126228,9944029
38852.158224,9946126
38852.190232,9948223
38852.226250,9950584
38852.258239,9952680
38852.290219,9954776
38852.326243,9957137
38852.358211,9959232
38852.394202,9961590
38852.426232,9963690
38852.458220,9965786
38852.494179,9968142
38852.526180,9970240
38852.562211,9972601
38852.594211,9974698
38852.626245,9976797
38852.662248,9979157
38852.694260,9981255
38852.726192,9983347
38852.762246,9985710
38852.794251,9987808
38852.830162,9990161
38852.862266,9992265
38852.894210,9994358
38852.930209,9996718
38852.962186,9998813
38852.994276,10000916
38853.030142,10003267
38853.062155,10005365
38853.098294,10007733
38853.130284,10009830
38853.162240,10011924
38853.198252,10014284
38853.230533,10016399
38853.262214,10018476
38853.298212,10020835
38853.330252,10022934
38853.366231,10025292
38853.398217,10027389
38853.430348,10029494
38853.466195,10031844
38853.498217,10033942
38853.530398,10036051
38853.566315,10038405
38853.598225,10040496
38853.634197,10042854
38853.666191,10044950
38853.698280,10047053
38853.734224,10049409
38853.766201,10051504
38853.798190,10053601
38853.834248,10055964
38853.866201,10058058
38853.902225,10060419
38853.934239,10062517
38853.966218,10064613
38854.002220,10066972
38854.034224,10069069
38854.066262,10071169
38854.102217,10073525
38854.134187,10075620
38854.170279,10077986
38854.202260,10080082
38854.234219,10082176
38854.270266,10084538
38854.302217,10086632
38854.338167,10088988
38854.370239,10091090
38854.402190,10093184
38854.438216,10095545
38854.470291,10097647
38854.502208,10099739
38854.538217,10102098
38854.570246,10104197
38854.606180,10106552
38854.638178,10108649
38854.670271,10110753
38854.706226,10113109
38854.738238,10115207
38854.770343,10117311
38854.806262,10119665
38854.838195,10121758
38854.874223,10124119
38854.906331,10126223
38854.938267,10128316
38854.974200,10130671
38855.006218,10132769
38855.038192,10134864
38855.074242,10137227
38855.106153,10139318
38855.142179,10141679
38855.174190,10143777
38855.206244,10145878
38855.242250,10148237
38855.274222,10150333
38855.306208,10152429
38855.342205,10154788
38855.374230,10156887
38855.410292,10159250
38855.442222,10161342
38855.474229,10163440
38855.510231,10165799
38855.542194,10167894
38855.574224,10169993
38855.610238,10172353
38855.642248,10174451
38855.678176,10176806
38855.710279,10178910
38855.742339,10181011
38855.778207,10183361
38855.810263,10185462
38855.846194,10187817
38855.878223,10189916
38855.910253,10192015
38855.946215,10194372
38855.978257,10196471
38856.010507,10198585
38856.046270,10200929
38856.078216,10203022
38856.114211,10205381
38856.146245,10207481
38856.178212,10209576
38856.214214,10211935
38856.246247,10214034
38856.278776,10216166
38856.314735,10218523
38856.346700,10220617
38856.382660,10222974
38856.414681,10225073
38856.446719,10227172
38856.482754,10229534
38856.514729,10231629
38856.546748,10233728
38856.582718,10236085
38856.614718,10238182
38856.650804,10240547
38856.682774,10242642
38856.714731,10244736
38856.750802,10247100
38856.782757,10249194
38856.814689,10251287
38856.850910,10253661
38856.882692,10255744
38856.918732,10258106
38856.950806,10260207
38856.982725,10262299
38857.018733,10264659
38857.050774,10266759
38857.082704,10268851
38857.118707,10271211
38857.150863,10273318
38857.186683,10275666
38857.218709,10277765
38857.250809,10279868
38857.286787,10282226
38857.318714,10284318
38857.354740,10286679
38857.386745,10288777
38857.418790,10290877
38857.454722,10293232
38857.486780,10295333
38857.518715,10297425
38857.554760,10299788
38857.586705,10301881
38857.622710,10304241
38857.654703,10306337
38857.686736,10308437
38857.722740,10310796
38857.754720,10312892
38857.786733,10314990
38857.822749,10317350
38857.854707,10319445
38857.890730,10321805
38857.922777,10323906
38857.954742,10326000
38857.990762,10328361
38858.022630,10330449
38858.054721,10332553
38858.090780,10334916
38858.122785,10337013
38858.158945,10339383
38858.190858,10341474
38858.222722,10343563
38858.258699,10345920
38858.290815,10348025
38858.322651,10350111
38858.358744,10352477
38858.391018,10354592
38858.426734,10356932
38858.458691,10359027
38858.490765,10361129
38858.526705,10363484
38858.558719,10365582
38858.590801,10367685
38858.626692,10370037
38858.658692,10372134
38858.694709,10374494
38858.726680,10376589
38858.758677,10378686
38858.794721,10381048
38858.826981,10383163
38858.858702,10385241
38858.894670,10387599
38858.926808,10389705
38858.962749,10392060
38858.994722,10394156
38859.026728,10396253
38859.062735,10398613
38859.094731,10400710
38859.130814,10403074
38859.162708,10405164
38859.194746,10407264
38859.230791,10409626
38859.262792,10411723
38859.294723,10413816
38859.330892,10416186
38859.362753,10418274
38859.398662,10420628
38859.430789,10422733
38859.462678,10424823
38859.498733,10427186
38859.530739,10429283
38859.562718,10431379
38859.598700,10433737
38859.630778,10435839
38859.666732,10438196
38859.698789,10440297
38859.730865,10442399
38859.766770,10444752
38859.798662,10446842
38859.830787,10448947
38859.866742,10451303
38859.898745,10453401
38859.934750,10455760
38859.966718,10457855
38859.998700,10459951
38860.034923,10462325
38860.066762,10464412
38860.098733,10466507
38860.134717,10468865
38860.166668,10470959
38860.202718,10473322
38860.234692,10475417
38860.266738,10477517
38860.302799,10479880
38860.334671,10481969
38860.366680,10484067
38860.402746,10486430
38860.434715,10488525
38860.470815,10490891
38860.502729,10492983
38860.534744,10495081
38860.570759,10497441
38860.602714,10499535
38860.638725,10501895
38860.670745,10503994
38860.702815,10506095
38860.738711,10508448
38860.770728,10510546
38860.802672,10512640
38860.838711,10515001
38860.870822,10517106
38860.906706,10519457
38860.938750,10521557
38860.970764,10523655
38861.006701,10526011
38861.038719,10528109
38861.070765,10530209
38861.106683,10532563
38861.138711,10534662
38861.174676,10537019
38861.206733,10539120
38861.238698,10541214
38861.274733,10543576
38861.306702,10545671
38861.338692,10547768
38861.374688,10550127
38861.406697,10552224
38861.442722,10554585
38861.474715,10556682
38861.506714,10558779
38861.542723,10561139
38861.574730,10563236
38861.606722,10565333
38861.642693,10567690
38861.674669,10569786
38861.710744,10572150
38861.742726,10574246
38861.774691,10576341
38861.810735,10578703
38861.842790,10580804
38861.874718,10582896
38861.910720,10585255
38861.942732,10587353
38861.978742,10589713
38862.010770,10591812
38862.042790,10593911
38862.078716,10596265
38862.110769,10598366
38862.146695,10600720
38862.178666,10602815
38862.210885,10604927
38862.246637,10607270
38862.278677,10609370
38862.310737,10611471
38862.346743,10613830
38862.378734,10615927
38862.414731,10618286
38862.446696,10620381
38862.478724,10622480
38862.514733,10624839
38862.546726,10626936
38862.578756,10629035
38862.614742,10631394
38862.646743,10633491
38862.682688,10635846
38862.714715,10637945
38862.746735,10640044
38862.782693,10642400
38862.814715,10644499
38862.846767,10646599
38862.882706,10648955
38862.914731,10651053
38862.950761,10653415
38862.982700,10655508
38863.014747,10657608
38863.050762,10659968
38863.082694,10662061
38863.114763,10664162
38863.150778,10666523
38863.182757,10668618
38863.218645,10670970
38863.250698,10673071
38863.282679,10675167
38863.318723,10677529
38863.350808,10679632
38863.382728,10681723
38863.418733,10684083
38863.450778,10686183
38863.486726,10688539
38863.518700,10690634
38863.550756,10692735
38863.586722,10695092
38863.618762,10697192
38863.650781,10699290
38863.686715,10701645
38863.718652,10703738
38863.754708,10706101
38863.786756,10708201
38863.818691,10710294
38863.854694,10712654
38863.886700,10714751
38863.922741,10717113
38863.954683,10719207
38863.986763,10721309
38864.022708,10723665
38864.054692,10725761
38864.086688,10727858
38864.122670,10730216
38864.154663,10732312
38864.190691,10734673
38864.222731,10736773
38864.254701,10738868
38864.290825,10741236
38864.322723,10743326
38864.354732,10745424
38864.390726,10747783
38864.423048,10749901
38864.458638,10752233
38864.491094,10754360
38864.522770,10756436
38864.558753,10758794
38864.590735,10760890
38864.622731,10762987
38864.658727,10765346
38864.690778,10767447
38864.726764,10769805
38864.758712,10771899
38864.790803,10774002
38864.826702,10776354
38864.858717,10778452
38864.890775,10780553
38864.926727,10782909
38864.958763,10785009
38864.994694,10787364
38865.026732,10789463
38865.058694,10791558
38865.094698,10793917
38865.126698,10796015
38865.158694,10798111
38865.194696,10800471
38865.226964,10802586
38865.262692,10804927
38865.294676,10807023
38865.326720,10809123
38865.362713,10811482
38865.394725,10813580
38865.430782,10815943
38865.462732,10818037
38865.494713,10820132
38865.530761,10822495
38865.562755,10824592
38865.594735,10826687
38865.630755,10829048
38865.662705,10831142
38865.698737,10833503
38865.730774,10835603
38865.762693,10837695
38865.798720,10840056
38865.830838,10842160
38865.862735,10844251
38865.898714,10846609
38865.930828,10848713
38865.966728,10851066
38865.998731,10853163
38866.030739,10855261
38866.066762,10857622
38866.098688,10859714
38866.130816,10861819
38866.166749,10864174
38866.198734,10866270
38866.234754,10868631
38866.267190,10870757
38866.299226,10872856
38866.335194,10875213
38866.367243,10877314
38866.399207,10879408
38866.435227,10881769
38866.467237,10883867
38866.503185,10886223
38866.535173,10888319
38866.567142,10890414
38866.603200,10892777
38866.635264,10894878
38866.667244,10896974
38866.703249,10899334
38866.735261,10901432
38866.771222,10903788
38866.803167,10905882
38866.835291,10907987
38866.871452,10910357
38866.903190,10912437
38866.935159,10914532
38866.971256,10916898
38867.003250,10918994
38867.039231,10921352
38867.071260,10923451
38867.103227,10925546
38867.139153,10927901
38867.171282,10930006
38867.207187,10932359
38867.239137,10934453
38867.271304,10936561
38867.307169,10938912
38867.339210,10941012
38867.371386,10943120
38867.407236,10945470
38867.439198,10947564
38867.475309,10949931
38867.507255,10952024
38867.539174,10954116
38867.575222,10956479
38867.607262,10958578
38867.639253,10960675
38867.675237,10963033
38867.707205,10965128
38867.743285,10967493
38867.775205,10969584
38867.807307,10971688
38867.843240,10974043
38867.875236,10976140
38867.907227,10978237
38867.943226,10980596
38867.975254,10982695
38868.011221,10985052
38868.043213,10987148
38868.075211,10989245
38868.111278,10991609
38868.143254,10993705
38868.175210,10995799
38868.211311,10998165
38868.243230,11000256
38868.279238,11002616
38868.311265,11004715
38868.343309,11006815
38868.379204,11009168
38868.411689,11011296
38868.443268,11013366
38868.479154,11015718
38868.511200,11017818
38868.547211,11020178
38868.579181,11022273
38868.611239,11024374
38868.647286,11026736
38868.679227,11028830
38868.715235,11031189
38868.747223,11033286
38868.779232,11035383
38868.815395,11037753
38868.847240,11039840
38868.879271,11041939
38868.915365,11044305
38868.947211,11046392
38868.983224,11048752
38869.015215,11050849
38869.047228,11052947
38869.083262,11055308
38869.115220,11057402
38869.147203,11059498
38869.183155,11061854
38869.215155,11063952
38869.251220,11066315
38869.283206,11068411
38869.315249,11070511
38869.351361,11072878
38869.383194,11074964
38869.415421,11077076
38869.451283,11079426
38869.483245,11081521
38869.519180,11083876
38869.551273,11085979
38869.583212,11088072
38869.619258,11090434
38869.651249,11092531
38869.683251,11094628
38869.719269,11096989
38869.751235,11099084
38869.787256,11101444
38869.819239,11103540
38869.851272,11105640
38869.887212,11107995
38869.919184,11110090
38869.951260,11112192
38869.987217,11114549
38870.019243,11116648
38870.055188,11119003
38870.087244,11121104
38870.119323,11123206
38870.155250,11125561
38870.187234,11127657
38870.223194,11130013
38870.255215,11132112
38870.287189,11134207
38870.323188,11136567
38870.355219,11138666
38870.387205,11140762
38870.423216,11143122
38870.455224,11145220
38870.491276,11147582
38870.523202,11149674
38870.555200,11151771
38870.591178,11154129
38870.623233,11156230
38870.655223,11158326
38870.691166,11160682
38870.723230,11162783
38870.759207,11165141
38870.791219,11167239
38870.823205,11169335
38870.859209,11171695
38870.891193,11173791
38870.923207,11175889
38870.959212,11178248
38870.991250,11180348
38871.027206,11182704
38871.059223,11184803
38871.091231,11186900
38871.127203,11189258
38871.159336,11191364
38871.191294,11193458
38871.227192,11195810
38871.259229,11197910
38871.295190,11200267
38871.327231,11202366
38871.359210,11204462
38871.395185,11206820
38871.427195,11208918
38871.459231,11211017
38871.495172,11213373
38871.527195,11215471
38871.563235,11217833
38871.595304,11219935
38871.627276,11222030
38871.663221,11224386
38871.695229,11226483
38871.727213,11228579
38871.763232,11230940
38871.795231,11233037
38871.831255,11235398
38871.863211,11237492
38871.895220,11239590
38871.931246,11241951
38871.963205,11244045
38871.999185,11246403
38872.031289,11248507
38872.063373,11250610
38872.099253,11252961
38872.131263,11255059
38872.163222,11257153
38872.199231,11259513
38872.231250,11261611
38872.267237,11263970
38872.299189,11266064
38872.331259,11268165
38872.367204,11270521
38872.399229,11272620
38872.431291,11274721
38872.467281,11277080
38872.499211,11279172
38872.535170,11281529
38872.567213,11283629
38872.599212,11285726
38872.635200,11288084
38872.667227,11290183
38872.699227,11292280
38872.735261,11294642
38872.767215,11296736
38872.803224,11299096
38872.835229,11301193
38872.867258,11303292
38872.903181,11305646
38872.935224,11307746
38872.967195,11309842
38873.003243,11312204
38873.035475,11314316
38873.071318,11316665
38873.103236,11318757
38873.135317,11320859
38873.171262,11323215
38873.203276,11325313
38873.235237,11327408
38873.271259,11329768
38873.303249,11331865
38873.339229,11334223
38873.371295,11336324
38873.403257,11338419
38873.439248,11340778
38873.471252,11342875
38873.507220,11345232
38873.539159,11347325
38873.571252,11349428
38873.607236,11351787
38873.639251,11353885
38873.671291,11355984
38873.707283,11358343
38873.739217,11360436
38873.775196,11362794
38873.807226,11364893
38873.839212,11366989
38873.875226,11369349
38873.907262,11371449
38873.939211,11373543
38873.975174,11375899
38874.007256,11378002
38874.043247,11380361
38874.075158,11382452
38874.107189,11384551
38874.143204,11386911
38874.175185,11389007
38874.207152,11391102
38874.243285,11393470
38874.275211,11395562
38874.311238,11397923
38874.343267,11400022
38874.375209,11402116
38874.411253,11404478
38874.443256,11406575
38874.475249,11408672
38874.511256,11411032
38874.543250,11413128
38874.579211,11415485
38874.611243,11417584
38874.643263,11419683
38874.679238,11422040
38874.711254,11424138
38874.743227,11426234
38874.779241,11428594
38874.811346,11430698
38874.847244,11433051
38874.879219,11435146
38874.911327,11437250
38874.947261,11439605
38874.979239,11441701
38875.011366,11443806
38875.047254,11446158
38875.079296,11448258
38875.115193,11450611
38875.147245,11452711
38875.179194,11454805
38875.215229,11457166
38875.247229,11459264
38875.283227,11461623
38875.315207,11463719
38875.347236,11465818
38875.383198,11468174
38875.415201,11470272
38875.447235,11472371
38875.483209,11474729
38875.515237,11476827
38875.551321,11479192
38875.583257,11481285
38875.615235,11483381
38875.651246,11485741
38875.683254,11487838
38875.715205,11489932
38875.751541,11492314
38875.783270,11494393
38875.819212,11496748
38875.851271,11498849
38875.883210,11500943
38875.919202,11503301
38875.951269,11505403
38875.983197,11507495
38876.019183,11509854
38876.051260,11511956
38876.087253,11514315
38876.119206,11516409
38876.151358,11518516
38876.187229,11520866
38876.219223,11522963
38876.251217,11525060
38876.287750,11527454
38876.319705,11529548
38876.355691,11531907
38876.387662,11534002
38876.419652,11536098
38876.455739,11538463
38876.487718,11540559
38876.519724,11542657
38876.555684,11545013
38876.587653,11547108
38876.623711,11549471
38876.655710,11551568
38876.687716,11553666
38876.723756,11556028
38876.755744,11558124
38876.791781,11560486
38876.823715,11562579
38876.855758,11564679
38876.891748,11567037
38876.923746,11569134
38876.955733,11571230
38876.991702,11573588
38877.023720,11575686
38877.059709,11578044
38877.091767,11580145
38877.123721,11582239
38877.159749,11584601
38877.191765,11586699
38877.223721,11588793
38877.259705,11591151
38877.291727,11593250
38877.327722,11595609
38877.359787,11597710
38877.391905,11599815
38877.427738,11602163
38877.459722,11604259
38877.491795,11606361
38877.527702,11608714
38877.559685,11610810
38877.595716,11613172
38877.627698,11615268
38877.659758,11617369
38877.695672,11619722
38877.727732,11621823
38877.759733,11623921
38877.795738,11626280
38877.827732,11628377
38877.863714,11630735
38877.895744,11632834
38877.927722,11634930
38877.963748,11637291
38877.995699,11639385
38878.027694,11641481
38878.063739,11643844
38878.095670,11645936
38878.131703,11648298
38878.163736,11650397
38878.195769,11652496
38878.231775,11654856
38878.263810,11656955
38878.299995,11659327
38878.331833,11661413
38878.363700,11663501
38878.399737,11665863
38878.431740,11667960
38878.463745,11670058
38878.499723,11672416
38878.531744,11674514
38878.567695,11676870
38878.599727,11678970
38878.631853,11681075
38878.667732,11683426
38878.699709,11685522
38878.731693,11687618
38878.767684,11689977
38878.799697,11692075
38878.835746,11694437
38878.867805,11696538
38878.899760,11698632
38878.935692,11700987
38878.967707,11703085
38878.999992,11705201
38879.035735,11707543
38879.067820,11709646
38879.103681,11711996
38879.135710,11714095
38879.167683,11716191
38879.203640,11718547
38879.235696,11720648
38879.267666,11722743
38879.303716,11725105
38879.335787,11727207
38879.371712,11729562
38879.403736,11731660
38879.435712,11733756
38879.471673,11736113
38879.503709,11738212
38879.535725,11740310
38879.571813,11742675
38879.603729,11744767
38879.639747,11747127
38879.671824,11749229
38879.703707,11751319
38879.739711,11753678
38879.771739,11755777
38879.803739,11757874
38879.839769,11760236
38879.871842,11762338
38879.907676,11764686
38879.939692,11766784
38879.971793,11768888
38880.007621,11771236
38880.039711,11773339
38880.075827,11775706
38880.107717,11777796
38880.139740,11779894
38880.175712,11782252
38880.207761,11784352
38880.239715,11786446
38880.275641,11788801
38880.307696,11790901
38880.343727,11793263
38880.375760,11795362
38880.407718,11797456
38880.443733,11799816
38880.475690,11801911
38880.507739,11804011
38880.543714,11806369
38880.575711,11808466
38880.611749,11810827
38880.643793,11812927
38880.675747,11815021
38880.711747,11817381
38880.743731,11819477
38880.775733,11821574
38880.811737,11823934
38880.843805,11826035
38880.879688,11828387
38880.911629,11830480
38880.943674,11832580
38880.979681,11834940
38881.011767,11837043
38881.043728,11839137
38881.079701,11841495
38881.111943,11843608
38881.147703,11845951
38881.179702,11848048
38881.211768,11850150
38881.247760,11852508
38881.279749,11854605
38881.311779,11856704
38881.347774,11859063
38881.379685,11861154
38881.416493,11863566
38881.447759,11865615
38881.479723,11867710
38881.515711,11870069
38881.547748,11872168
38881.583728,11874526
38881.615741,11876624
38881.647727,11878720
38881.683756,11881081
38881.715726,11883177
38881.747720,11885273
38881.783725,11887633
38881.815725,11889730
38881.851809,11892095
38881.883814,11894192
38881.915723,11896283
38881.951814,11898649
38881.983762,11900742
38882.015772,11902840
38882.051741,11905197
38882.083701,11907292
38882.119709,11909652
38882.151857,11911758
38882.183716,11913846
38882.219719,11916206
38882.251743,11918304
38882.283745,11920402
38882.319696,11922758
38882.351837,11924864
38882.387754,11927218
38882.419710,11929312
38882.451752,11931412
38882.487648,11933764
38882.519701,11935865
38882.551856,11937972
38882.587747,11940324
38882.619714,11942419
38882.655753,11944781
38882.688028,11946896
38882.719713,11948973
38882.755719,11951332
38882.787710,11953429
38882.819703,11955526
38882.855727,11957886
38882.888044,11960004
38882.923698,11962341
38882.955681,11964437
38882.987772,11966540
38883.023738,11968897
38883.055689,11970991
38883.091855,11973361
38883.123699,11975448
38883.155779,11977550
38883.191748,11979908
38883.223723,11982003
38883.255711,11984099
38883.291790,11986464
38883.323710,11988556
38883.359722,11990916
38883.391796,11993018
38883.423701,11995109
38883.459723,11997469
38883.491763,11999569
38883.523698,12001662
38883.559703,12004022
38883.591759,12006122
38883.627706,12008478
38883.659730,12010577
38883.691761,12012676
38883.727723,12015033
38883.759720,12017130
38883.791790,12019231
38883.827714,12021586
38883.859754,12023685
38883.895749,12026044
38883.927738,12028141
38883.959749,12030239
38883.995733,12032597
38884.027723,12034693
38884.059773,12036794
38884.095697,12039148
38884.127754,12041249
38884.163717,12043606
38884.195687,12045701
38884.227733,12047801
38884.263754,12050162
38884.295719,12052256
38884.327709,12054353
38884.363761,12056715
38884.395744,12058811
38884.431857,12061178
38884.463689,12063264
38884.495691,12065362
38884.531770,12067726
38884.563764,12069823
38884.595776,12071921
38884.631726,12074277
38884.663719,12076373
38884.699730,12078733
38884.731832,12080837
38884.763724,12082927
38884.799724,12085286
38884.831783,12087387
38884.867687,12089740
38884.899756,12091842
38884.931820,12093943
38884.967712,12096295
38884.999651,12098389
38885.031831,12100497
38885.067719,12102849
38885.099726,12104947
38885.135639,12107301
38885.167683,12109401
38885.199802,12111505
38885.235729,12113860
38885.267704,12115955
38885.299714,12118053
38885.335707,12120412
38885.367733,12122511
38885.403732,12124870
38885.435735,12126967
38885.467781,12129067
38885.503753,12131425
38885.536017,12133539
38885.567733,12135618
38885.603706,12137975
38885.635714,12140073
38885.671770,12142436
38885.703788,12144534
38885.735672,12146624
38885.771729,12148987
38885.803660,12151079
38885.835706,12153179
38885.871817,12155546
38885.903783,12157641
38885.939747,12159998
38885.971731,12162094
38886.003726,12164191
38886.039702,12166548
38886.071728,12168647
38886.103741,12170745
38886.139757,12173105
38886.171805,12175206
38886.207779,12177563
38886.239705,12179655
38886.272249,12181788
38886.308240,12184147
38886.340181,12186240
38886.376220,12188602
38886.408153,12190695
38886.440240,12192798
38886.476192,12195154
38886.508254,12197255
38886.540198,12199348
38886.576190,12201707
38886.608184,12203804
38886.644157,12206161
38886.676233,12208263
38886.708244,12210361
38886.744254,12212721
38886.776260,12214819
38886.808227,12216914
38886.844224,12219273
38886.876212,12221369
38886.912392,12223740
38886.944249,12225828
38886.976206,12227922
38887.012218,12230282
38887.044215,12232379
38887.076191,12234475
38887.112284,12236840
38887.144190,12238931
38887.180202,12241291
38887.212309,12243395
38887.244250,12245488
38887.280182,12247843
38887.312493,12249961
38887.344275,12252043
38887.380196,12254398
38887.412331,12256504
38887.448188,12258853
38887.480189,12260951
38887.512148,12263045
38887.548144,12265404
38887.580170,12267503
38887.612212,12269603
38887.648308,12271968
38887.680208,12274059
38887.716202,12276418
38887.748215,12278516
38887.780214,12280613
38887.816206,12282971
38887.848233,12285070
38887.880224,12287167
38887.916176,12289523
38887.948267,12291626
38887.984214,12293982
38888.016228,12296080
38888.048200,12298175
38888.084195,12300534
38888.116193,12302631
38888.152244,12304994
38888.184191,12307087
38888.216257,12309189
38888.252495,12311564
38888.284198,12313641
38888.317151,12315801
38888.352197,12318098
38888.384188,12320194
38888.420171,12322552
38888.452250,12324655
38888.484218,12326750
38888.520248,12329111
38888.552282,12331210
38888.584262,12333306
38888.620208,12335662
38888.652223,12337760
38888.688233,12340120
38888.720246,12342218
38888.752295,12344318
38888.788196,12346671
38888.820194,12348768
38888.852282,12350871
38888.888199,12353225
38888.920229,12355324
38888.956207,12357681
38888.988230,12359780
38889.020220,12361877
38889.056461,12364252
38889.088180,12366330
38889.120191,12368428
38889.156261,12370792
38889.188189,12372884
38889.224181,12375243
38889.256231,12377344
38889.288255,12379442
38889.324139,12381794
38889.356286,12383901
38889.388234,12385994
38889.424238,12388354
38889.456258,12390452
38889.492202,12392808
38889.524224,12394906
38889.556226,12397004
38889.592249,12399364
38889.624266,12401463
38889.660215,12403819
38889.692267,12405919
38889.724233,12408014
38889.760155,12410368
38889.792299,12412475
38889.824204,12414566
38889.860221,12416926
38889.892237,12419024
38889.928211,12421382
38889.960238,12423481
38889.992322,12425583
38890.028236,12427937
38890.060435,12430047
38890.092278,12432134
38890.128225,12434490
38890.160168,12436583
38890.196243,12438947
38890.228176,12441040
38890.260183,12443138
38890.296210,12445499
38890.328265,12447599
38890.360226,12449694
38890.396208,12452052
38890.428198,12454148
38890.464184,12456507
38890.496298,12458611
38890.528209,12460703
38890.564278,12463066
38890.596245,12465161
38890.628205,12467256
38890.664188,12469614
38890.696260,12471716
38890.732448,12474087
38890.764302,12476175
38890.796261,12478269
38890.832245,12480628
38890.864253,12482725
38890.896194,12484818
38890.932350,12487188
38890.964201,12489275
38891.000165,12491632
38891.032229,12493734
38891.064185,12495828
38891.100203,12498188
38891.132306,12500292
38891.168196,12502644
38891.200245,12504744
38891.232287,12506844
38891.268180,12509197
38891.300272,12511300
38891.332250,12513395
38891.368264,12515756
38891.400320,12517856
38891.436241,12520210
38891.468198,12522305
38891.500209,12524403
38891.536173,12526760
38891.568214,12528859
38891.600197,12530955
38891.636169,12533313
38891.668312,12535419
38891.704173,12537769
38891.736233,12539870
38891.768311,12541973
38891.804236,12544327
38891.836240,12546424
38891.868265,12548523
38891.904218,12550879
38891.936192,12552975
38891.972282,12555340
38892.004254,12557435
38892.036230,12559531
38892.072388,12561900
38892.104279,12563990
38892.136195,12566082
38892.172227,12568443
38892.204233,12570541
38892.240257,12572902
38892.272260,12574999
38892.304202,12577092
38892.340192,12579451
38892.372267,12581553
38892.404192,12583645
38892.440217,12586006
38892.472242,12588105
38892.508133,12590457
38892.540143,12592555
38892.572233,12594658
38892.608184,12597014
38892.640219,12599113
38892.672240,12601212
38892.708219,12603570
38892.740241,12605668
38892.776211,12608025
38892.808187,12610121
38892.840266,12612223
38892.876237,12614581
38892.908210,12616676
38892.944190,12619034
38892.976249,12621135
38893.008226,12623231
38893.044194,12625588
38893.076302,12627692
38893.108226,12629784
38893.144192,12632141
38893.176204,12634239
38893.212209,12636599
38893.244261,12638699
38893.276231,12640794
38893.312505,12643171
38893.344187,12645248
38893.376203,12647346
38893.412297,12649711
38893.444214,12651803
38893.480203,12654162
38893.512241,12656261
38893.544246,12658359
38893.580207,12660715
38893.612315,12662819
38893.644307,12664916
38893.680220,12667270
38893.712261,12669369
38893.748225,12671726
38893.780230,12673824
38893.812222,12675920
38893.848136,12678274
38893.880280,12680381
38893.912194,12682472
38893.948198,12684832
38893.980349,12686939
38894.016194,12689288
38894.048250,12691388
38894.080249,12693486
38894.116206,12695842
38894.148317,12697946
38894.180205,12700036
38894.216216,12702396
38894.248231,12704494
38894.284207,12706852
38894.316264,12708953
38894.348239,12711048
38894.384216,12713406
38894.416294,12715508
38894.452265,12717866
38894.484192,12719958
38894.516205,12722056
38894.552272,12724420
38894.584216,12726513
38894.616228,12728611
38894.652252,12730972
38894.684226,12733067
38894.720140,12735421
38894.752237,12737524
38894.784198,12739619
38894.820209,12741979
38894.852218,12744077
38894.884228,12746174
38894.920173,12748530
38894.952234,12750631
38894.988223,12752990
38895.020298,12755092
38895.052239,12757185
38895.088267,12759546
38895.120230,12761641
38895.152456,12763753
38895.188190,12766094
38895.220209,12768193
38895.256165,12770549
38895.288205,12772649
38895.320211,12774746
38895.356211,12777106
38895.388235,12779204
38895.420205,12781300
38895.456199,12783658
38895.488225,12785757
38895.524173,12788113
38895.556207,12790212
38895.588253,12792313
38895.624142,12794665
38895.656227,12796767
38895.688224,12798864
38895.724213,12801223
38895.756182,12803318
38895.792179,12805677
38895.824222,12807777
38895.856145,12809869
38895.892252,12812235
38895.924199,12814329
38895.956245,12816429
38895.992804,12818825
38896.024181,12820881
38896.060214,12823243
38896.092273,12825344
38896.124194,12827435
38896.160209,12829796
38896.192225,12831894
38896.228201,12834252
38896.260238,12836351
38896.292368,12838457
38896.328356,12840815
38896.360336,12842911
38896.392332,12845008
38896.428258,12847362
38896.460327,12849464
38896.496302,12851822
38896.528314,12853919
38896.560328,12856018
38896.596329,12858377
38896.628323,12860474
38896.660209,12862563
38896.696279,12864927
38896.728282,12867024
38896.764286,12869384
38896.796350,12871485
38896.828294,12873579
38896.864374,12875943
38896.896280,12878034
38896.928311,12880133
38896.964288,12882491
38896.996283,12884588
38897.032316,12886949
38897.064355,12889049
38897.096308,12891143
38897.132367,12893506
38897.164307,12895599
38897.196277,12897694
38897.232389,12900061
